,epochs,Decay,Modes,Loss,Modes_truncated,Loss_truncated,epochs_truncated
189,189.0,0.0029065311818462225,1.0,0.0292824244702809,2.0,0.03712796015665378,710.0
190,190.0,0.0028641092594371017,1.0,0.029368956431014795,2.0,0.037130013778757236,711.0
191,191.0,0.00282357268260978,1.0,0.02945444245255343,2.0,0.03713200788301502,712.0
192,192.0,0.0027824392586604835,1.0,0.029538924176357045,2.0,0.03713442274623665,713.0
193,193.0,0.0027419858759218305,1.0,0.029622447392671062,2.0,0.03713664801647654,714.0
194,194.0,0.002703508240867631,1.0,0.029704984881007965,2.0,0.03713842557804211,715.0
195,195.0,0.0026649988601972394,1.0,0.0297865473515673,2.0,0.03714043103671223,716.0
196,196.0,0.0026267434733564057,1.0,0.0298671845294367,2.0,0.03714250922860399,717.0
197,197.0,0.0025901166207102605,1.0,0.029946886745322195,2.0,0.03714400633770691,718.0
198,198.0,0.0025539171654812127,1.0,0.03002565298397947,2.0,0.03714519316863946,719.0
199,199.0,0.002517789782640268,1.0,0.03010352377403475,2.0,0.03714700870211972,720.0
200,200.0,0.00248295392232124,1.0,0.030180503980678303,2.0,0.037149898719021975,721.0
201,201.0,0.0024488086880669682,1.0,0.030256587926927033,2.0,0.03715263984931892,722.0
202,202.0,0.002414684375616845,1.0,0.03033180702337153,2.0,0.03715444452312971,723.0
203,203.0,0.0023815894905163414,1.0,0.030406174872252358,2.0,0.03715644924270833,724.0
204,204.0,0.0023492745782464617,1.0,0.03047968493944401,2.0,0.03715892434140055,725.0
205,205.0,0.002317051464164269,1.0,0.030552361579731395,2.0,0.0371608614843747,726.0
206,206.0,0.002285609154449917,1.0,0.030624221875879515,2.0,0.03716263935066592,727.0
207,207.0,0.002254957710135937,1.0,0.030695262075915667,2.0,0.037164783663123466,728.0
208,208.0,0.0022245236799834332,1.0,0.030765499715810985,2.0,0.0371667833395158,729.0
209,209.0,0.002194646932007001,1.0,0.030834952923624565,2.0,0.037168594570367836,730.0
210,210.0,0.0021655317287301032,1.0,0.030903622384995798,2.0,0.03717075101054886,731.0
211,211.0,0.0021367475649869874,1.0,0.030971519430071766,2.0,0.03717282276644821,732.0
212,212.0,0.0021083743816120337,1.0,0.031038661937699875,2.0,0.037174587396793426,733.0
213,213.0,0.002080679768988181,1.0,0.031105054655254493,2.0,0.037176406817020946,734.0
214,214.0,0.0020534059928012205,1.0,0.031170704963342132,2.0,0.03717836637865133,735.0
215,215.0,0.0020264725051556765,1.0,0.03123562876136099,2.0,0.037180323205211994,736.0
216,216.0,0.002000108889133065,1.0,0.031299834108470745,2.0,0.03718209714005106,737.0
217,217.0,0.0019742103356559337,1.0,0.03136332669469763,2.0,0.03718396825680706,738.0
218,218.0,0.0019486418865010098,1.0,0.03142611955949601,2.0,0.037185914557521474,739.0
219,219.0,0.0019235366485135504,1.0,0.031488222631803536,2.0,0.037187636164942695,740.0
220,220.0,0.0018988990408054206,1.0,0.03154964174328197,2.0,0.03718938671513228,741.0
221,221.0,0.001874608133866816,1.0,0.031610387058342515,2.0,0.03719127531900462,742.0
222,222.0,0.0018506958002551476,1.0,0.03167046903681273,2.0,0.037193049938404894,743.0
223,223.0,0.0018272244959949998,1.0,0.031729894455359,2.0,0.03719473825734198,744.0
224,224.0,0.001804118829123314,1.0,0.03178867122673204,2.0,0.03719652120248676,745.0
225,225.0,0.00178134053593303,1.0,0.031846809381222675,2.0,0.037198304986127285,746.0
226,226.0,0.001758951967420832,1.0,0.03190431668467933,2.0,0.037200015309563184,747.0
227,227.0,0.001736939554648649,1.0,0.03196119980136177,2.0,0.03720173452096636,748.0
228,228.0,0.0017152372973156444,1.0,0.032017467502725515,2.0,0.037203444654602465,749.0
229,229.0,0.0016938665216003688,1.0,0.03207312824814586,2.0,0.03720510684044152,750.0
230,230.0,0.0016728543417647717,1.0,0.03212818849465287,2.0,0.0372067679617361,751.0
231,231.0,0.0016521589371083281,1.0,0.032182655487451445,2.0,0.037208434825900465,752.0
232,232.0,0.0016317541691006044,1.0,0.03223653745075127,2.0,0.037210087991173736,753.0
233,233.0,0.0016116596675227466,1.0,0.032289841367473156,2.0,0.037211718161586256,754.0
234,234.0,0.0015918647615568893,1.0,0.032342573473661186,2.0,0.03721330350428891,755.0
235,235.0,0.0015723315625647588,1.0,0.03239474073280634,2.0,0.03721486292587764,756.0
236,236.0,0.0015529952373454863,1.0,0.03244634985641129,2.0,0.037216417809099275,757.0
237,237.0,0.001533912191062877,1.0,0.03249740641530005,2.0,0.037217948037763585,758.0
238,238.0,0.0015149348385870658,1.0,0.03254791395167081,2.0,0.037219470062885146,759.0
239,239.0,0.0014966856219641922,1.0,0.032597877913840285,2.0,0.037221016585214206,760.0
240,240.0,0.0014788501418138546,1.0,0.03264729900962585,2.0,0.03722251393265797,761.0
241,241.0,0.0014616363896800663,1.0,0.03269619834611645,2.0,0.037223799379105284,762.0
242,242.0,0.0014441154798144743,1.0,0.03274458690338977,2.0,0.03722480077434913,763.0
243,243.0,0.0014266447433342801,1.0,0.032792482586209266,2.0,0.03722575790114913,764.0
244,244.0,0.001408999290459806,1.0,0.032839872936502784,2.0,0.03722724780106679,765.0
245,245.0,0.0013915787707266896,1.0,0.03288675721220215,2.0,0.03722943781734592,766.0
246,246.0,0.001375197283673662,1.0,0.0329331272974883,2.0,0.037231585357670544,767.0
247,247.0,0.001359541095501627,1.0,0.03297898824785159,2.0,0.037233198532899886,768.0
248,248.0,0.0013433748723938187,1.0,0.03302437206876196,2.0,0.037234513071074296,769.0
249,249.0,0.0013265893796758378,1.0,0.03306930060083543,2.0,0.03723589754217418,770.0
250,250.0,0.0013107268073474204,1.0,0.03311375492772309,2.0,0.037237460499578434,771.0
251,251.0,0.0012958542753581203,1.0,0.03315771244011594,2.0,0.037238975459316113,772.0
252,252.0,0.001280640220046077,1.0,0.033201201643914144,2.0,0.03724039617100467,773.0
253,253.0,0.0012650916149587138,1.0,0.03324425345744975,2.0,0.03724193906674001,774.0
254,254.0,0.0012501559328208255,1.0,0.033286854663921984,2.0,0.037243575598984696,775.0
255,255.0,0.0012356462989589665,1.0,0.033328992238591856,2.0,0.03724509138484334,776.0
256,256.0,0.0012210649508695977,1.0,0.03337068473703601,2.0,0.0372464732430993,777.0
257,257.0,0.0012067076498417295,1.0,0.03341194459141824,2.0,0.037247848169600965,778.0
258,258.0,0.001192716764681893,1.0,0.033452767669714265,2.0,0.03724930604727989,779.0
259,259.0,0.0011786866032969254,1.0,0.03349315975108648,2.0,0.037250824122836174,780.0
260,260.0,0.001164723517998924,1.0,0.03353313144167651,2.0,0.03725225984835337,781.0
261,261.0,0.0011512683991062858,1.0,0.033572679802034676,2.0,0.0372535639058883,782.0
262,262.0,0.0011380230486683013,1.0,0.03361180547705928,2.0,0.03725491263054841,783.0
263,263.0,0.0011246652788927797,1.0,0.03365052397423306,2.0,0.0372563911036679,784.0
264,264.0,0.0011114374069299622,1.0,0.03368884084885874,2.0,0.037257840879441846,785.0
265,265.0,0.0010986110819675072,1.0,0.03372675083647099,2.0,0.037259193286863806,786.0
266,266.0,0.0010859743995081002,1.0,0.03376425685175904,2.0,0.03726051864490997,787.0
267,267.0,0.0010733274665598361,1.0,0.03380137102553208,2.0,0.03726184822984081,788.0
268,268.0,0.001060855853013874,1.0,0.03383809839162375,2.0,0.03726320825764779,789.0
269,269.0,0.001048626153901482,1.0,0.03387443725379307,2.0,0.03726458446535079,790.0
270,270.0,0.0010365162695062336,1.0,0.03391039222033966,2.0,0.03726590330073444,791.0
271,271.0,0.0010245077990800604,1.0,0.03394597019851017,2.0,0.03726719745397588,792.0
272,272.0,0.0010127132757574956,1.0,0.03398117399355826,2.0,0.03726854619855435,793.0
273,273.0,0.001001091836548102,1.0,0.03401600581407244,2.0,0.03726988740914345,794.0
274,274.0,0.0009895443962215631,1.0,0.034050471726792285,2.0,0.037271154712984825,795.0
275,275.0,0.0009781120824531185,1.0,0.034084576447047106,2.0,0.037272414310772516,796.0
276,276.0,0.0009668835052028959,1.0,0.034118321344705056,2.0,0.03727372507602845,797.0
277,277.0,0.0009558235250324201,1.0,0.03415170921558529,2.0,0.037275038667907066,798.0
278,278.0,0.0009448544725031523,1.0,0.03418474591121836,2.0,0.03727630673229965,799.0
279,279.0,0.0009339934972347117,1.0,0.03421743611859218,2.0,0.037277554792202544,800.0
280,280.0,0.0009232908355368956,1.0,0.034249781897173204,2.0,0.03727881201867897,801.0
281,281.0,0.000912736652079083,1.0,0.03428178591651985,2.0,0.037280071339543135,802.0
282,282.0,0.0009022890527768543,1.0,0.03431345259405899,2.0,0.037281320728491656,803.0
283,283.0,0.0008919565584154083,1.0,0.03434478603949301,2.0,0.03728255912497237,804.0
284,284.0,0.0008817575026313305,1.0,0.03437578895075012,2.0,0.037283787642316324,805.0
285,285.0,0.0008716718202818256,1.0,0.03440646434171352,2.0,0.03728500794297436,806.0
286,286.0,0.0008616446530980184,1.0,0.03443681588113465,2.0,0.037286220381540586,807.0
287,287.0,0.0008516249175955037,1.0,0.034466846571571765,2.0,0.03728742096932898,808.0
288,288.0,0.0008415403028288689,1.0,0.03449655754578034,2.0,0.037288609105344664,809.0
289,289.0,0.0008313599719016469,1.0,0.034525948188659505,2.0,0.03728978558354585,810.0
290,290.0,0.0008215978711229461,1.0,0.03455501539616695,2.0,0.03729094612176576,811.0
291,291.0,0.0008135340201343206,1.0,0.03458375499927358,2.0,0.03729208699795556,812.0
292,292.0,0.0008067564510366681,1.0,0.034612180615969504,2.0,0.03729321253824906,813.0
293,293.0,0.0007970704314442635,1.0,0.03464035026089387,2.0,0.03729432641592236,814.0
294,294.0,0.0007851138878007765,1.0,0.034668307864421516,2.0,0.037295433872412694,815.0
295,295.0,0.0007759860665901072,1.0,0.03469595196467591,2.0,0.037296539197431276,816.0
296,296.0,0.0007696208852653788,1.0,0.03472320293597186,2.0,0.0372976405475271,817.0
297,297.0,0.0007610204755104256,1.0,0.03475015811605964,2.0,0.03729871292787286,818.0
298,298.0,0.0007501840461189104,1.0,0.03477691285901651,2.0,0.03729972801543499,819.0
299,299.0,0.0007419294445808172,1.0,0.03480338887617285,2.0,0.037300698712315054,820.0
300,300.0,0.0007352691822824087,1.0,0.03482950762019116,2.0,0.037301709633625835,821.0
301,301.0,0.0007261280580631059,1.0,0.034855358247105464,2.0,0.03730286925320643,822.0
302,302.0,0.0007164759811060858,1.0,0.03488099574309233,2.0,0.03730418014713636,823.0
